,Name,Age,Country,Role,Matches,Experience ( in Yrs),Runs,Strike_Rate,Wickets,Economy,Average,Team_Preference,Auction_Price_Simulated ( in Cr )
7793,Arjun Singh,30,India,Wicketkeeper,228,12,4146,146.4,0,0.0,45.66,GT,12.8
7794,Nikhil Shetty,22,England,Wicketkeeper,72,4,11369,151.0,0,0.0,32.14,CSK,12.73
7795,Rahul Deshmukh,41,England,Allrounder,294,16,7481,114.5,429,8.15,45.65,GT,16.32
7796,Pranav Sharma,26,Sri Lanka,Wicketkeeper,76,3,5827,139.2,0,0.0,20.64,KKR,7.25
7797,Irfan Sharma,25,India,Batter,107,5,13939,96.2,6,7.26,54.9,SRH,14.98
7798,Pranav Verma,23,India,Allrounder,112,4,3662,127.6,432,5.43,47.67,MI,13.52
7799,Sameer Sharma,22,West Indies,Bowler,42,2,1492,124.1,639,4.76,41.26,CSK,10.13
7800,Vikas Verma,30,Sri Lanka,Bowler,78,3,274,141.7,710,4.61,30.48,GT,12.89
7801,Sameer Patel,25,Australia,Bowler,73,3,2640,128.5,369,4.8,34.36,MI,8.94
7802,Irfan Khan,30,India,Allrounder,141,8,7248,147.8,202,8.22,36.92,LSG,12.3
7803,Ankit Khan,20,India,Batter,44,2,6111,114.5,2,7.26,29.36,RR,9.06
7804,Sandeep Patel,23,Sri Lanka,Bowler,81,3,3913,143.3,237,6.07,30.88,PBKS,7.48
7805,Rahul Naidu,26,India,Wicketkeeper,149,8,7865,106.4,0,0.0,36.64,SRH,11.56
7806,Amit Shetty,38,South Africa,Batter,171,7,7438,137.1,3,6.24,38.14,DC,11.88
7807,Vikas Verma,32,South Africa,Wicketkeeper,81,3,10534,124.8,0,0.0,30.52,CSK,13.33
7808,Vikas Shetty,28,South Africa,Batter,99,5,14770,100.4,0,9.17,50.44,RCB,16.37
7809,Sameer Sharma,39,India,Allrounder,68,4,6524,147.8,298,6.32,45.51,GT,10.45
7810,Sandeep Patel,24,India,Bowler,29,1,125,144.9,339,4.4,43.88,KKR,10.89
7811,Vikas Kulkarni,39,South Africa,Batter,169,11,11130,103.0,5,6.11,42.25,GT,12.62
7812,Amit Reddy,37,West Indies,Bowler,267,10,768,139.8,870,6.52,45.21,RCB,17.49
7813,Sandeep Mehta,26,India,Batter,168,6,10235,141.0,4,8.31,40.13,DC,14.45
7814,Arjun Reddy,35,India,Allrounder,195,11,4608,149.7,487,5.91,20.64,LSG,15.35
7815,Arjun Reddy,19,Australia,Wicketkeeper,29,1,9368,117.0,0,0.0,45.51,KKR,10.15
7816,Sameer Deshmukh,42,India,Wicketkeeper,315,12,3406,120.6,0,0.0,20.87,MI,10.35
7817,Sameer Singh,31,India,Allrounder,176,10,1791,133.9,396,5.23,53.77,RCB,13.21
7818,Rahul Reddy,37,England,Bowler,262,11,3314,125.4,480,6.1,31.14,MI,12.41
7819,Nikhil Naidu,33,India,Allrounder,248,12,2095,96.3,98,5.9,29.55,MI,11.54
7820,Amit Verma,22,India,Batter,47,2,13319,106.9,10,7.57,23.06,RCB,13.4
7821,Karthik Mehta,38,England,Allrounder,178,6,8332,148.7,223,7.51,52.79,RR,13.78
7822,Harshit Chopra,27,England,Batter,123,6,11859,98.2,10,8.16,45.93,DC,12.12
7823,Manoj Mehta,37,Australia,Batter,378,17,12494,135.2,15,6.39,47.28,CSK,18.46
7824,Harshit Verma,34,South Africa,Allrounder,159,10,2696,152.1,443,7.54,45.84,CSK,13.86
7825,Nikhil Kulkarni,30,Australia,Batter,162,10,8658,110.7,4,8.43,52.37,DC,13.8
7826,Sandeep Khan,21,Sri Lanka,Batter,74,3,11171,149.3,6,6.63,30.94,CSK,12.38
7827,Vikas Sharma,19,India,Allrounder,21,1,3161,144.6,238,5.46,20.09,RCB,9.56
7828,Ankit Iyer,32,Sri Lanka,Batter,194,8,5239,110.7,11,8.91,50.97,PBKS,10.45
7829,Rahul Deshmukh,25,Sri Lanka,Allrounder,150,5,6678,135.0,93,7.42,32.79,RCB,8.96
7830,Vikas Khan,25,India,Allrounder,52,2,4428,144.8,306,5.21,25.98,KKR,11.59
7831,Harshit Kulkarni,42,Australia,Allrounder,310,18,4960,131.0,128,6.3,36.88,CSK,13.73
7832,Sandeep Patel,33,India,Bowler,86,5,3049,103.4,861,4.75,24.31,RCB,17.91
7833,Rohan Kulkarni,28,England,Allrounder,76,5,2693,96.9,386,8.02,54.2,GT,9.68
7834,Amit Kulkarni,27,South Africa,Batter,173,7,4533,101.6,0,6.69,40.19,MI,9.11
7835,Sameer Naidu,33,Sri Lanka,Bowler,37,2,60,131.1,714,4.3,49.77,LSG,12.45
7836,Aditya Verma,38,India,Batter,279,11,6117,143.0,15,6.17,33.81,RR,14.42
7837,Amit Yadav,23,Australia,Allrounder,15,1,3824,105.6,195,5.56,52.16,RCB,8.44
7838,Rahul Naidu,18,England,Bowler,28,1,3943,147.0,804,4.42,39.05,GT,13.99
7839,Vikas Reddy,38,Australia,Allrounder,148,7,4487,122.9,461,5.14,48.61,MI,12.44
7840,Nikhil Sharma,19,India,Bowler,17,1,3736,124.3,243,6.76,50.1,SRH,7.62
7841,Manoj Naidu,34,England,Wicketkeeper,308,14,7308,102.2,0,0.0,51.85,LSG,12.6
7842,Manoj Yadav,30,India,Bowler,158,10,2329,137.5,369,7.22,48.63,KKR,12.62
7843,Arjun Malik,34,India,Wicketkeeper,65,4,11980,127.6,0,0.0,43.63,DC,13.5
7844,Aditya Chopra,39,India,Batter,334,20,7985,116.3,12,7.96,39.91,LSG,17.32
7845,Sameer Sharma,21,Sri Lanka,Wicketkeeper,89,3,6242,110.4,0,0.0,35.41,RCB,10.3
7846,Harshit Reddy,37,West Indies,Allrounder,104,5,2230,102.4,196,5.98,31.27,LSG,7.2
7847,Sandeep Singh,40,West Indies,Allrounder,327,13,7512,117.9,129,7.98,46.18,CSK,13.0
7848,Pranav Yadav,25,South Africa,Allrounder,56,2,6179,120.5,261,5.61,24.02,PBKS,9.22
7849,Pranav Malik,38,India,Wicketkeeper,188,10,6581,103.3,0,0.0,41.61,LSG,11.41
7850,Irfan Khan,33,India,Allrounder,83,3,2857,107.8,372,7.13,36.6,PBKS,13.3
7851,Sandeep Verma,20,South Africa,Bowler,17,1,2117,105.5,492,7.28,20.67,CSK,8.23
7852,Manoj Sharma,39,South Africa,Allrounder,376,20,8966,98.2,269,7.28,54.3,DC,16.25
7853,Sameer Singh,26,England,Batter,175,6,11582,123.2,5,8.13,35.05,RR,14.1
7854,Aditya Mehta,30,India,Wicketkeeper,38,2,6144,129.4,0,0.0,23.17,MI,8.49
7855,Sandeep Shetty,38,West Indies,Batter,279,17,6037,132.5,10,9.26,26.44,DC,10.87
7856,Nikhil Naidu,30,Sri Lanka,Batter,72,3,3778,103.0,9,7.97,20.61,SRH,4.42
7857,Rohan Iyer,41,India,Batter,223,10,5399,133.9,13,8.21,40.43,SRH,11.08
7858,Manoj Patel,28,India,Bowler,137,7,1654,131.2,384,4.7,21.98,RR,9.1
7859,Karthik Iyer,25,Sri Lanka,Batter,27,1,9340,128.2,0,8.13,42.93,SRH,11.21
7860,Irfan Yadav,29,Sri Lanka,Batter,108,4,11665,146.0,6,9.13,54.32,PBKS,16.95
7861,Manoj Reddy,32,India,Wicketkeeper,138,5,10239,153.6,0,0.0,47.03,PBKS,15.27
7862,Rohan Shetty,41,Australia,Bowler,283,16,1977,147.0,602,7.63,45.47,RCB,12.63
7863,Irfan Chopra,27,South Africa,Bowler,54,2,3765,97.9,883,4.29,49.32,LSG,15.25
7864,Manoj Patel,21,Australia,Bowler,29,1,1836,143.9,703,5.86,30.95,RCB,11.76
7865,Nikhil Verma,36,South Africa,Batter,291,10,4995,137.0,5,7.39,52.04,CSK,11.0
7866,Rahul Deshmukh,32,Australia,Wicketkeeper,94,6,11659,100.3,0,0.0,50.15,CSK,13.39
7867,Sandeep Singh,31,South Africa,Bowler,184,8,3937,113.9,352,7.01,32.43,GT,11.14
7868,Manoj Malik,34,Australia,Batter,74,3,4216,95.9,12,6.16,36.7,RCB,5.14
7869,Pranav Malik,29,South Africa,Bowler,145,7,284,106.6,266,4.36,49.64,GT,10.7
7870,Rahul Singh,18,West Indies,Allrounder,15,1,7473,133.0,287,7.0,26.56,RCB,11.5
7871,Karthik Shetty,34,India,Allrounder,239,14,4943,147.1,337,7.9,38.32,LSG,17.26
7872,Sameer Deshmukh,30,India,Batter,57,3,9230,145.7,4,9.19,45.6,RCB,16.71
7873,Ankit Shetty,33,West Indies,Wicketkeeper,17,1,5914,139.0,0,0.0,23.69,KKR,6.95
7874,Manoj Deshmukh,33,India,Allrounder,218,9,3913,99.0,481,5.95,20.3,RCB,17.17
7875,Sandeep Mehta,25,Australia,Batter,68,3,11928,147.8,13,6.55,28.4,CSK,12.49
7876,Irfan Mehta,25,India,Allrounder,127,6,8192,130.8,479,8.4,28.3,DC,13.72
7877,Amit Verma,19,India,Batter,15,1,9539,108.1,12,7.74,54.44,DC,11.79
7878,Ankit Chopra,42,India,Batter,358,14,8172,96.6,5,8.97,53.17,GT,13.98
7879,Nikhil Kulkarni,38,India,Bowler,221,9,2156,99.9,721,6.74,43.47,GT,16.52
7880,Sandeep Singh,34,India,Bowler,141,8,453,108.1,189,6.46,46.55,LSG,7.45
7881,Manoj Kulkarni,31,India,Wicketkeeper,181,9,11096,100.2,0,0.0,37.13,CSK,13.87
7882,Sameer Singh,20,India,Wicketkeeper,56,2,10400,95.6,0,0.0,53.91,RR,13.52
7883,Rohan Kulkarni,35,India,Allrounder,84,4,8079,104.5,84,7.63,31.96,GT,10.27
7884,Vikas Chopra,41,India,Allrounder,69,3,4683,141.0,430,5.56,22.06,KKR,12.35
7885,Nikhil Yadav,38,Sri Lanka,Allrounder,222,10,3373,151.5,66,7.94,43.68,SRH,10.99
7886,Manoj Naidu,25,Australia,Bowler,66,3,3282,116.6,485,4.81,36.7,GT,12.48
7887,Rahul Shetty,31,England,Batter,282,12,12212,135.1,2,8.12,39.4,DC,14.27
7888,Rohan Kulkarni,31,England,Wicketkeeper,29,1,10878,116.1,0,0.0,51.18,CSK,12.06
7889,Manoj Sharma,33,Sri Lanka,Wicketkeeper,349,14,5081,99.9,0,0.0,36.32,MI,11.3
7890,Irfan Patel,39,Sri Lanka,Wicketkeeper,416,20,2779,141.5,0,0.0,22.13,SRH,12.47
7891,Sandeep Naidu,32,Sri Lanka,Batter,92,5,11130,144.2,6,8.47,43.13,PBKS,14.61
7892,Nikhil Shetty,18,Australia,Wicketkeeper,27,1,8610,95.8,0,0.0,26.3,PBKS,6.41
7893,Rohan Malik,22,South Africa,Wicketkeeper,25,1,11607,115.5,0,0.0,28.18,DC,9.26
7894,Vikas Shetty,36,South Africa,Allrounder,421,18,8273,134.1,195,8.37,30.39,GT,12.92
7895,Pranav Reddy,25,Australia,Batter,103,6,7975,139.4,11,9.25,29.96,GT,10.2
7896,Ankit Deshmukh,32,India,Allrounder,291,10,8583,107.0,73,6.33,53.99,LSG,16.12
7897,Nikhil Mehta,28,India,Wicketkeeper,172,7,3817,126.0,0,0.0,51.36,LSG,11.5
7898,Vikas Kulkarni,29,India,Batter,206,7,13274,146.7,7,7.21,21.89,CSK,15.08
7899,Vikas Mehta,23,South Africa,Wicketkeeper,105,4,7154,153.9,0,0.0,51.92,MI,11.16
7900,Vikas Shetty,42,Sri Lanka,Wicketkeeper,501,20,11075,116.8,0,0.0,47.12,PBKS,15.87
7901,Ankit Mehta,32,Australia,Wicketkeeper,292,11,4291,140.1,0,0.0,51.54,RR,11.1
7902,Ankit Yadav,35,India,Wicketkeeper,82,3,9582,113.4,0,0.0,36.29,SRH,12.29
7903,Harshit Kulkarni,21,India,Wicketkeeper,50,3,10453,146.9,0,0.0,47.25,DC,12.27
7904,Irfan Shetty,28,Australia,Bowler,112,7,1689,145.7,131,5.5,21.64,SRH,8.86
7905,Nikhil Patel,22,India,Batter,28,1,13074,107.4,13,8.74,30.01,RR,12.45
7906,Sandeep Shetty,37,West Indies,Wicketkeeper,388,14,6414,124.6,0,0.0,35.74,LSG,13.46
7907,Manoj Khan,24,Sri Lanka,Bowler,36,2,266,127.7,658,5.98,31.6,KKR,11.51
7908,Rohan Yadav,31,West Indies,Bowler,213,13,3089,141.1,209,4.67,34.0,RR,11.54
7909,Karthik Chopra,19,Sri Lanka,Wicketkeeper,20,1,9415,125.4,0,0.0,42.56,PBKS,11.01
7910,Manoj Mehta,32,Australia,Allrounder,53,2,7345,137.5,279,8.18,21.59,MI,10.43
7911,Nikhil Malik,18,India,Bowler,23,1,2808,154.4,445,7.19,36.54,GT,10.58
7912,Rohan Reddy,27,Sri Lanka,Wicketkeeper,51,2,4261,153.2,0,0.0,39.16,CSK,8.79
7913,Manoj Kulkarni,29,England,Batter,20,1,11989,114.9,10,7.61,43.01,RR,12.36
7914,Rohan Singh,24,Sri Lanka,Batter,27,1,11748,101.3,10,6.8,20.95,DC,9.44
7915,Sandeep Malik,37,India,Bowler,92,6,3150,118.7,474,5.11,39.32,RCB,12.48
7916,Pranav Naidu,29,India,Wicketkeeper,241,11,6958,112.6,0,0.0,54.44,SRH,13.78
7917,Arjun Kulkarni,22,India,Batter,24,1,5358,121.5,0,7.02,23.61,CSK,7.63
7918,Irfan Khan,40,India,Wicketkeeper,322,13,2949,110.6,0,0.0,21.69,RCB,9.96
7919,Arjun Naidu,26,West Indies,Wicketkeeper,120,7,10510,128.6,0,0.0,46.29,CSK,13.64
7920,Rahul Patel,37,Sri Lanka,Bowler,222,13,601,117.1,320,4.74,20.58,RR,12.74
7921,Aditya Singh,19,India,Wicketkeeper,27,1,8476,145.4,0,0.0,47.3,GT,13.37
7922,Aditya Deshmukh,37,South Africa,Batter,482,18,8864,116.9,3,6.22,53.44,MI,15.17
7923,Aditya Iyer,25,India,Wicketkeeper,115,4,3131,118.5,0,0.0,38.42,RCB,10.86
7924,Pranav Sharma,35,India,Batter,255,13,3342,130.8,11,7.24,54.24,RCB,12.18
7925,Nikhil Mehta,18,Sri Lanka,Bowler,21,1,3657,141.5,381,7.79,34.15,SRH,8.11
7926,Manoj Sharma,34,India,Allrounder,61,3,7203,116.4,267,6.73,54.5,GT,11.2
7927,Nikhil Deshmukh,27,India,Wicketkeeper,24,1,7606,137.5,0,0.0,35.71,SRH,11.31
7928,Irfan Singh,27,South Africa,Wicketkeeper,57,2,8816,95.7,0,0.0,38.22,RR,9.83
7929,Rahul Yadav,20,India,Bowler,48,2,3833,126.4,264,7.74,26.38,RCB,6.01
7930,Rahul Khan,37,Sri Lanka,Batter,278,12,4345,116.3,1,6.08,52.14,PBKS,11.85
7931,Harshit Patel,42,England,Bowler,208,7,2057,151.7,803,7.79,45.53,RR,16.42
7932,Manoj Kulkarni,18,India,Bowler,25,1,2698,130.4,157,6.12,38.86,LSG,6.65
7933,Irfan Chopra,41,India,Bowler,119,4,2783,120.1,143,6.69,43.42,GT,9.14
7934,Ankit Kulkarni,37,India,Allrounder,27,1,6950,110.9,497,5.43,49.26,GT,12.96
7935,Nikhil Malik,33,India,Bowler,212,14,1110,127.3,212,7.43,21.11,MI,11.32
7936,Arjun Singh,42,India,Batter,54,2,8731,137.1,5,9.24,34.49,PBKS,8.54
7937,Rahul Shetty,33,Sri Lanka,Batter,116,4,9448,120.8,11,8.09,36.29,GT,14.04
7938,Sandeep Verma,31,India,Bowler,185,8,1595,104.7,423,7.37,23.63,MI,13.71
7939,Irfan Chopra,41,India,Bowler,16,1,392,113.8,772,4.01,25.16,SRH,14.27
7940,Sandeep Iyer,36,India,Bowler,356,12,3585,95.7,357,4.84,27.95,SRH,12.07
7941,Aditya Deshmukh,26,South Africa,Batter,85,5,8662,96.9,5,7.16,41.28,RR,10.34
7942,Amit Khan,40,Sri Lanka,Bowler,124,5,2871,100.8,771,6.16,40.83,PBKS,12.28
7943,Arjun Yadav,26,India,Batter,149,7,8528,151.7,3,9.5,20.09,GT,13.74
7944,Harshit Patel,27,Sri Lanka,Bowler,70,4,1144,116.2,438,7.02,22.23,MI,9.88
7945,Harshit Singh,30,West Indies,Batter,224,12,3908,114.3,1,7.04,38.31,MI,8.79
7946,Harshit Naidu,35,India,Batter,344,14,11100,139.9,3,8.31,28.61,GT,18.59
7947,Arjun Deshmukh,24,Sri Lanka,Bowler,57,3,612,113.5,351,5.22,32.7,SRH,9.79
7948,Karthik Sharma,22,South Africa,Allrounder,26,1,6158,141.7,432,8.5,54.12,KKR,12.34
7949,Ankit Naidu,29,Sri Lanka,Bowler,197,10,3233,119.4,570,6.63,33.64,CSK,13.46
7950,Nikhil Sharma,38,South Africa,Bowler,560,19,3097,120.0,153,5.86,48.99,SRH,11.4
7951,Sameer Patel,20,Sri Lanka,Bowler,31,2,741,112.7,799,5.77,47.12,KKR,14.59
7952,Manoj Naidu,31,South Africa,Batter,356,12,10783,120.2,5,8.99,43.37,MI,15.37
7953,Sandeep Deshmukh,33,India,Bowler,16,1,3218,126.8,249,4.22,21.57,SRH,7.35
7954,Amit Chopra,31,India,Batter,80,3,6383,131.8,5,6.1,30.62,KKR,12.21
7955,Aditya Yadav,18,India,Allrounder,23,1,8407,148.8,74,7.6,24.88,MI,12.62
7956,Pranav Patel,28,India,Batter,74,4,3879,125.9,15,8.54,23.92,GT,8.6
7957,Nikhil Naidu,25,West Indies,Bowler,30,1,3344,131.6,263,6.48,38.05,RCB,9.67
7958,Rahul Yadav,34,Australia,Wicketkeeper,261,15,6307,150.6,0,0.0,38.24,CSK,13.48
7959,Arjun Khan,34,India,Wicketkeeper,243,16,10432,154.4,0,0.0,37.82,CSK,16.6
7960,Rohan Iyer,39,Sri Lanka,Wicketkeeper,413,15,3064,102.0,0,0.0,36.47,LSG,10.26
7961,Sandeep Singh,37,India,Allrounder,273,15,8998,130.8,308,5.64,44.26,KKR,18.94
7962,Vikas Patel,28,Australia,Batter,107,5,11800,100.9,10,7.64,36.4,LSG,11.17
7963,Rohan Verma,40,India,Allrounder,73,4,3631,135.9,170,5.29,47.66,RCB,11.76
7964,Aditya Chopra,19,England,Allrounder,25,1,8990,103.9,72,8.37,38.63,GT,7.41
7965,Karthik Patel,18,West Indies,Batter,29,1,7480,150.3,10,7.99,41.95,CSK,9.34
7966,Nikhil Malik,25,South Africa,Allrounder,24,1,7023,121.2,461,5.51,42.92,PBKS,13.16
7967,Arjun Deshmukh,30,India,Batter,266,12,7110,146.8,15,8.45,26.32,LSG,13.85
7968,Vikas Chopra,33,India,Allrounder,215,8,5185,98.5,446,8.33,54.43,GT,13.65
7969,Ankit Yadav,31,Australia,Bowler,255,9,2146,134.6,161,7.26,45.72,RCB,10.01
7970,Irfan Khan,40,South Africa,Batter,69,4,4870,97.5,15,6.25,23.56,MI,7.95
7971,Nikhil Shetty,26,India,Wicketkeeper,128,5,11671,100.2,0,0.0,39.16,KKR,14.38
7972,Pranav Kulkarni,40,South Africa,Allrounder,63,3,6545,146.6,98,5.75,35.6,MI,8.76
7973,Karthik Sharma,40,Australia,Batter,474,20,4900,134.2,12,8.43,31.19,SRH,13.14
7974,Aditya Sharma,27,South Africa,Bowler,49,3,3482,115.5,711,4.92,47.88,RR,13.87
7975,Pranav Verma,18,Australia,Wicketkeeper,20,1,7744,130.2,0,0.0,28.87,GT,9.05
7976,Irfan Khan,23,India,Wicketkeeper,83,3,6071,144.1,0,0.0,21.92,LSG,9.33
7977,Irfan Naidu,19,India,Allrounder,30,1,4389,121.3,138,7.45,45.6,KKR,10.12
7978,Sandeep Deshmukh,28,India,Bowler,219,9,2731,140.0,696,7.52,35.47,SRH,16.27
7979,Vikas Yadav,41,India,Batter,284,12,12791,143.4,11,6.53,36.12,KKR,15.62
7980,Vikas Iyer,26,South Africa,Bowler,96,4,898,138.1,439,4.29,30.21,SRH,10.01
7981,Nikhil Naidu,29,West Indies,Wicketkeeper,55,2,5697,97.9,0,0.0,51.6,GT,7.82
7982,Karthik Shetty,39,India,Wicketkeeper,318,16,6268,124.0,0,0.0,29.83,RCB,13.72
7983,Arjun Chopra,36,Australia,Batter,276,16,10624,148.2,3,8.51,20.01,GT,17.22
7984,Ankit Reddy,41,England,Wicketkeeper,287,13,6071,136.3,0,0.0,46.85,SRH,13.0
7985,Amit Malik,37,Australia,Allrounder,152,6,5043,124.4,346,5.73,23.13,KKR,10.31
7986,Aditya Verma,30,India,Allrounder,128,5,4719,145.8,305,7.61,23.79,SRH,12.6
7987,Sandeep Singh,37,India,Allrounder,548,19,3046,141.3,243,7.86,32.14,KKR,16.39
7988,Irfan Kulkarni,36,India,Batter,129,8,4606,95.0,15,8.42,52.61,GT,10.23
7989,Nikhil Chopra,23,India,Bowler,20,1,146,132.2,791,6.09,43.26,KKR,15.24
7990,Pranav Kulkarni,18,Sri Lanka,Wicketkeeper,20,1,5825,128.7,0,0.0,49.99,DC,9.97
7991,Manoj Deshmukh,35,India,Batter,349,14,10038,149.5,2,8.13,40.38,CSK,17.61
7992,Irfan Shetty,36,Australia,Bowler,63,4,2827,149.8,503,4.65,43.86,RR,13.34
7993,Harshit Singh,36,West Indies,Batter,244,11,3760,154.1,9,8.45,22.63,MI,11.38
7994,Vikas Singh,38,India,Wicketkeeper,446,16,4481,120.7,0,0.0,28.37,CSK,13.15
7995,Irfan Verma,34,South Africa,Wicketkeeper,207,10,5490,132.8,0,0.0,48.24,MI,14.25
7996,Ankit Reddy,23,India,Allrounder,129,5,4839,122.3,462,8.38,47.52,KKR,13.65
7997,Vikas Singh,39,India,Bowler,30,1,2583,136.0,667,7.48,28.5,RCB,11.23
7998,Rahul Malik,39,India,Batter,143,5,12403,153.2,2,8.13,54.56,GT,18.52
7999,Rahul Sharma,25,Sri Lanka,Allrounder,17,1,6500,148.2,49,7.25,27.01,RCB,10.84
8000,Rohan Naidu,29,South Africa,Batter,178,11,14602,152.2,10,6.86,24.73,PBKS,16.63
8001,Sameer Yadav,30,Australia,Bowler,74,3,2362,120.2,838,4.73,40.64,CSK,14.86
8002,Arjun Chopra,40,Australia,Wicketkeeper,275,15,6777,131.2,0,0.0,30.22,DC,12.14
8003,Ankit Chopra,38,England,Allrounder,261,13,4800,149.9,469,8.22,33.72,RCB,15.03
8004,Vikas Yadav,24,India,Bowler,74,4,2984,137.1,87,5.65,43.2,CSK,9.1
8005,Manoj Kulkarni,26,India,Batter,150,8,7660,119.9,5,7.34,32.18,RR,12.94
8006,Rahul Khan,29,West Indies,Batter,111,4,13306,122.5,2,6.82,44.03,RCB,14.27
8007,Harshit Sharma,36,India,Batter,184,10,12628,141.7,11,8.6,33.12,MI,18.12
8008,Pranav Deshmukh,22,India,Wicketkeeper,30,1,7284,140.9,0,0.0,20.23,GT,9.78
8009,Ankit Reddy,21,India,Wicketkeeper,44,2,3227,123.6,0,0.0,47.79,RR,10.01
8010,Harshit Deshmukh,33,Sri Lanka,Allrounder,21,1,7770,123.4,273,7.21,42.56,KKR,9.87
8011,Rohan Yadav,40,India,Batter,262,12,8759,129.0,8,9.17,47.99,DC,15.5
8012,Sandeep Iyer,31,Australia,Bowler,297,12,3125,137.3,494,7.73,40.07,GT,13.11
8013,Nikhil Naidu,30,India,Batter,17,1,13591,117.5,4,6.13,39.79,SRH,13.92
8014,Ankit Chopra,30,England,Bowler,33,2,1218,121.3,178,7.03,53.6,MI,5.41
8015,Amit Sharma,35,West Indies,Allrounder,334,12,8077,139.7,245,5.95,34.67,SRH,16.6
8016,Arjun Verma,28,England,Batter,139,7,13982,143.2,8,7.7,30.37,RR,14.49
8017,Aditya Deshmukh,37,Sri Lanka,Wicketkeeper,283,11,8407,100.8,0,0.0,38.21,PBKS,11.38
8018,Sandeep Yadav,29,India,Batter,110,7,4341,142.8,10,7.85,53.89,SRH,14.33
8019,Sameer Verma,22,India,Batter,41,2,3419,130.5,15,6.19,43.84,CSK,9.91
8020,Sandeep Sharma,31,India,Allrounder,51,3,5260,151.6,109,8.45,44.94,MI,7.71
8021,Nikhil Verma,42,Australia,Batter,112,6,6070,104.7,0,7.83,33.45,KKR,7.31
8022,Irfan Patel,34,West Indies,Allrounder,121,5,5294,138.5,273,7.05,42.24,PBKS,8.97
8023,Vikas Verma,41,India,Wicketkeeper,483,17,4942,137.8,0,0.0,35.02,MI,14.33
8024,Vikas Singh,24,India,Wicketkeeper,21,1,8892,138.7,0,0.0,25.03,LSG,7.42
8025,Karthik Verma,41,Sri Lanka,Wicketkeeper,77,3,8395,104.8,0,0.0,25.7,PBKS,8.42
8026,Sameer Khan,24,England,Allrounder,158,6,4111,99.6,484,8.12,48.05,RCB,10.4
8027,Ankit Kulkarni,25,England,Allrounder,120,7,4079,123.1,178,5.82,52.06,PBKS,10.8
8028,Manoj Khan,21,Australia,Bowler,37,2,2242,107.6,584,6.23,29.94,CSK,8.75
8029,Amit Chopra,22,Australia,Bowler,80,3,3099,120.6,494,7.5,40.54,GT,9.93
8030,Irfan Verma,41,Australia,Wicketkeeper,39,2,5026,122.6,0,0.0,33.25,MI,6.75
8031,Nikhil Yadav,29,Sri Lanka,Wicketkeeper,25,1,10459,108.4,0,0.0,44.02,KKR,12.42
8032,Ankit Singh,36,West Indies,Batter,47,2,3016,111.5,13,8.51,47.62,CSK,8.04
8033,Arjun Verma,24,Australia,Allrounder,119,5,1555,150.2,361,7.99,25.64,DC,10.98
8034,Ankit Yadav,28,India,Wicketkeeper,61,3,10267,113.2,0,0.0,50.11,LSG,12.63
8035,Nikhil Chopra,31,South Africa,Batter,320,12,6857,95.2,10,6.69,50.48,DC,14.84
8036,Irfan Chopra,19,Australia,Batter,24,1,3494,119.9,5,7.14,35.62,KKR,4.15
8037,Rohan Kulkarni,32,India,Allrounder,105,6,8969,115.3,181,7.97,51.23,LSG,11.04
8038,Amit Yadav,23,South Africa,Allrounder,148,5,3504,126.6,234,7.16,31.4,KKR,9.81
8039,Amit Iyer,35,India,Allrounder,123,8,3702,132.4,217,5.85,35.64,MI,14.61
8040,Pranav Kulkarni,27,South Africa,Batter,141,9,9465,124.5,11,9.19,37.91,SRH,12.17
8041,Amit Mehta,24,South Africa,Bowler,72,3,3734,142.4,282,5.58,34.87,RR,8.22
8042,Manoj Malik,27,England,Wicketkeeper,53,2,7795,111.2,0,0.0,50.17,CSK,8.22
8043,Irfan Deshmukh,33,India,Bowler,153,8,1469,130.5,424,6.27,41.38,PBKS,13.45
8044,Manoj Iyer,38,India,Bowler,170,10,2459,113.8,721,6.73,21.18,KKR,16.74
8045,Pranav Patel,24,West Indies,Bowler,18,1,481,102.7,778,7.08,45.26,CSK,13.35
8046,Karthik Yadav,19,India,Wicketkeeper,16,1,9809,99.9,0,0.0,33.14,GT,9.54
8047,Irfan Mehta,41,West Indies,Batter,438,16,10420,126.3,0,6.22,42.86,RR,15.68
8048,Manoj Chopra,40,Australia,Wicketkeeper,261,14,5715,105.3,0,0.0,33.01,GT,9.16
8049,Amit Mehta,20,India,Allrounder,37,2,8863,121.5,312,8.26,48.09,GT,12.3
8050,Sandeep Shetty,20,India,Wicketkeeper,18,1,6914,150.6,0,0.0,54.1,SRH,10.29
8051,Vikas Mehta,19,Australia,Allrounder,27,1,6592,114.0,304,8.14,53.69,KKR,8.25
8052,Karthik Kulkarni,37,West Indies,Allrounder,399,17,3532,145.2,343,7.84,20.53,KKR,13.82
8053,Sandeep Singh,28,India,Wicketkeeper,65,4,8009,152.3,0,0.0,47.23,GT,12.65
8054,Arjun Verma,42,South Africa,Allrounder,139,8,8588,99.9,49,7.69,28.14,PBKS,8.59
8055,Irfan Yadav,19,India,Bowler,15,1,457,125.0,817,7.66,33.93,CSK,14.26
8056,Pranav Chopra,37,India,Wicketkeeper,89,5,10547,145.4,0,0.0,23.06,RR,13.19
8057,Ankit Deshmukh,25,England,Allrounder,120,5,1904,117.5,216,6.46,32.24,DC,8.71
